timestamp,frequencyBand,amplitudeDb,depthMeters,rangeMeters,soundSpeed,noiseLevelDb
2026-04-30T00:00:00.327Z,62500.000,-45.857703,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.328Z,62500.000,-45.845642,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.329Z,62500.000,-0.723840,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.330Z,62500.000,-0.807888,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.331Z,62500.000,-6.414037,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.332Z,62500.000,-12.990514,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.333Z,62500.000,-2.023535,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.334Z,62500.000,0.100191,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.335Z,62500.000,-0.354322,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.336Z,62500.000,-2.370093,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.337Z,62500.000,-3.681789,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.338Z,62500.000,-3.859393,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.339Z,62500.000,0.495179,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.340Z,62500.000,-0.408122,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.341Z,62500.000,-1.838370,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.342Z,62500.000,-3.226608,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.343Z,62500.000,-6.697395,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.344Z,62500.000,-1.810210,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.345Z,62500.000,0.592003,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.346Z,62500.000,-1.501921,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.347Z,62500.000,-6.248771,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.348Z,62500.000,-11.347958,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.349Z,62500.000,-1.927976,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.350Z,62500.000,1.343023,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.351Z,62500.000,0.742170,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.352Z,62500.000,-2.684372,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.353Z,62500.000,-23.102186,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.354Z,62500.000,-3.367626,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.355Z,62500.000,-1.438655,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.356Z,62500.000,-1.176347,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.357Z,62500.000,-1.927482,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.358Z,62500.000,-3.187851,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.359Z,62500.000,-2.344735,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.360Z,62500.000,-0.614402,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.361Z,62500.000,-0.764526,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.362Z,62500.000,-0.357532,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.363Z,62500.000,-2.073053,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.364Z,62500.000,-45.710391,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.365Z,62500.000,-45.716390,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.366Z,62500.000,-45.722888,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.367Z,62500.000,-45.729879,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.368Z,62500.000,-45.737348,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.369Z,62500.000,-45.745285,37.0,0.000,1487.0,-91.000
