timestamp,frequencyBand,amplitudeDb,depthMeters,rangeMeters,soundSpeed,noiseLevelDb
2009-11-06T13:44:04.319427Z,62500.000,-41.666192,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.332765Z,62500.000,-42.438523,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.346177Z,62500.000,-14.208900,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.351817Z,62500.000,-26.854955,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.355856Z,62500.000,-39.658075,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.372927Z,62500.000,-10.031683,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.378567Z,62500.000,-43.377820,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.378947Z,62500.000,-44.139425,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.399677Z,62500.000,-12.090451,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.402038Z,62500.000,-44.028166,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.405317Z,62500.000,-40.141970,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.425129Z,62500.000,-41.651793,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.426428Z,62500.000,-18.195569,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.432068Z,62500.000,-38.204415,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.448219Z,62500.000,-51.972848,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.453178Z,62500.000,-11.290097,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.458818Z,62500.000,-37.214044,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.471310Z,62500.000,-42.257473,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.479928Z,62500.000,-13.216968,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.485568Z,62500.000,-44.764422,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.494401Z,62500.000,-41.677233,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.506678Z,62500.000,-10.646052,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.512318Z,62500.000,-43.749238,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.517492Z,62500.000,-39.379930,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.533428Z,62500.000,-12.635775,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.539068Z,62500.000,-44.154860,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.540583Z,62500.000,-45.133062,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.560178Z,62500.000,-10.377408,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.565818Z,62500.000,-16.552950,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.586929Z,62500.000,-14.112373,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.592569Z,62500.000,-11.624319,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.613679Z,62500.000,-11.803544,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.619319Z,62500.000,-22.284655,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.640429Z,62500.000,-11.293762,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.646069Z,62500.000,-38.478247,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.667179Z,62500.000,-15.171307,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.672819Z,62500.000,-41.294639,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.693929Z,62500.000,-17.648317,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.699569Z,62500.000,-43.425442,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.720679Z,62500.000,-10.221447,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.726319Z,62500.000,-44.798022,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.747430Z,62500.000,-12.800284,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.753070Z,62500.000,-41.340754,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.774180Z,62500.000,-19.172866,37.000,6.768630,1485.000,-90.000
